ANNO_ACCADEMICO;ATENEO_CODICE;ATENEO_NOME;ATENEO_REGIONE;GRUPPO_CORSO;CLASSE_CORSO_NOME;CORSO_DI_STUDIO;STUDENTE
2014;5401;Perugia;Umbria;INGEGNERIA;Specialistiche in ingegneria per l'ambiente e il territorio;Ingegneria per l'Ambiente e il Territorio;7
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria delle telecomunicazioni;Ingegneria Elettronica e delle Telecomunicazioni;2
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria per l'ambiente e il territorio;Ingegneria per l'Ambiente e il Territorio;53
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria meccanica;Ingegneria Meccanica;138
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria meccanica;Ingegneria Industriale;38
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria informatica;Ingegneria Informatica e dell'Automazione;51
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria elettronica;Ingegneria Elettronica e delle Telecomunicazioni;42
2014;5401;Perugia;Umbria;INGEGNERIA;Specialistiche in ingegneria civile;Ingegneria Civile;12
2014;5401;Perugia;Umbria;INGEGNERIA;Specialistiche in scienza e ingegneria dei materiali;Ingegneria dei Materiali;2
2014;5401;Perugia;Umbria;INGEGNERIA;Ingegneria civile;Ingegneria Civile;175
2014;5401;Perugia;Umbria;INGEGNERIA;Specialistiche in ingegneria meccanica;Ingegneria Meccanica;3
2014;5401;Perugia;Umbria;INGEGNERIA;Specialistiche in ingegneria informatica;Ingegneria Informatica e delle Telecomunicazioni;4
2014;5401;Perugia;Umbria;INGEGNERIA;Specialistiche in ingegneria elettronica;Ingegneria Elettronica;3
2014;5401;Perugia;Umbria;INSEGNAMENTO;Scienze pedagogiche;Consulenza Pedagogica e Coordinamento di Interventi Formativi;83
2014;5401;Perugia;Umbria;INSEGNAMENTO;Specialistiche in scienze pedagogiche;Consulenza Pedagogica e Coordinamento di Interventi Formativi;3
